,script_id,words,words_male,words_female,f_percentage,imdb_id,title,year,gross,lines_data,averageRating,numVotes
975,4016,6522,3439,3083,0.4727077583563324,tt1174730,City Island,2009,7.0,6.43414611435334e+69,7.4,30316
976,4019,5634,2553,3081,0.5468583599574015,tt0109446,The Client,1994,191.0,6.7773475642251e+50,6.8,58757
977,4022,11350,10647,703,0.061938325991189425,tt0066921,A Clockwork Orange,1971,,7.744777777777771e+65,8.3,740158
978,4030,9240,4680,4560,0.4935064935064935,tt0080549,Coal Miner's Daughter,1980,258.0,3.7667565445445596e+77,7.5,16301
979,4031,8572,7160,1412,0.16472235184321046,tt0019777,The Cocoanuts,1929,,7.71432664777265e+48,7.0,6898
980,4034,11224,4645,6579,0.5861546685673557,tt0416658,Crazylove,2005,,1.1000024341001103e+147,6.0,372
981,4035,6487,5367,1120,0.17265299830430092,tt1172991,The Company Men,2010,4.0,5.7746767467772305e+97,6.7,43071
982,4038,2179,2179,0,0.0,tt0068408,Conquest of the Planet of the Apes,1972,,7.64777777777777e+22,6.1,29578
983,4039,8313,5641,2672,0.321424275231565,tt0118883,Conspiracy Theory,1997,144.0,7.77777777777777e+70,6.7,92165
984,4040,7397,2166,5231,0.707178585913208,tt1244754,Conviction,2010,7.0,5.44212421052533e+94,7.2,41636
985,4041,10550,10122,428,0.04056872037914692,tt0061512,Cool Hand Luke,1967,,7.777777777777772e+101,8.1,158402
986,4042,10246,9939,307,0.02996291235604138,tt1385867,Cop Out,2010,49.0,7.777777777777762e+114,5.6,84581
987,4044,9701,9145,556,0.057313679002164726,tt0142192,The Corruptor,1999,26.0,7.76777757766777e+104,6.1,17249
988,4047,10662,8110,2552,0.23935471768898894,tt0375679,Crash,2004,76.0,5.334552757663441e+121,7.7,415118
989,4049,3679,2781,898,0.2440880674096222,tt0455407,The Crazies,2010,43.0,7.577501452467769e+68,6.5,110002
990,4050,10566,9029,1537,0.14546659095211054,tt1263670,Crazy Heart,2009,45.0,7.577777777776441e+106,7.2,82903
991,4064,9739,2802,6937,0.7122907896087894,tt0036733,The Curse of the Cat People,1944,,3.2133466335452104e+79,6.9,5591
992,4065,7363,6225,1138,0.15455656661686812,tt0790636,Dallas Buyers Club,2013,29.0,7.777776365775352e+94,8.0,430031
993,4078,8401,7227,1174,0.13974526842042614,tt0106673,Dave,1993,133.0,7.77645777777667e+117,6.8,48150
994,4087,4789,3898,891,0.18605136771768638,tt0433362,Daybreakers,2009,34.0,7.77774547777762e+52,6.4,120919
995,4101,6932,6738,194,0.02798615118291979,tt0068473,Deliverance,1972,,7.76777767777777e+52,7.7,96761
996,4105,4944,3576,1368,0.2766990291262136,tt1323594,Despicable Me,2010,277.0,4.3777740267777306e+79,7.6,491178
997,4107,12623,9258,3365,0.2665768834666878,tt0263265,Shortcut to Happiness,2003,,4.45636553456577e+73,5.5,4998
998,4109,11470,2741,8729,0.76102877070619,tt0458352,The Devil Wears Prada,2006,166.0,1.0100003214200001e+86,6.9,362378
999,4115,8727,7341,1386,0.15881746304572017,tt0427152,Dinner for Schmucks,2010,80.0,7.777774254451771e+111,5.9,98293
1000,4117,7452,4911,2541,0.34098228663446056,tt0401383,The Diving Bell and the Butterfly,2007,7.0,7.777325777442231e+89,8.0,102036
1001,4121,10382,4437,5945,0.5726256983240223,tt0421054,Domino,2005,13.0,3.441001053140001e+97,5.9,64116
1002,4125,1375,782,593,0.43127272727272725,tt0112887,The Doom Generation,1995,,3.34334344664474e+26,6.2,13605
1003,4137,7709,2982,4727,0.6131794007004799,tt0864761,The Duchess,2008,16.0,2.5300511742432e+96,6.9,77090
1004,4146,7598,3564,4034,0.5309291918926033,tt0266489,Duplex,2003,13.0,7.775645544332321e+119,5.9,54652
1005,4150,11944,11243,701,0.058690555927662424,tt1226273,Edge of Darkness,2010,47.0,5.344567677777741e+95,6.6,88593
1006,4157,4015,2262,1753,0.43661270236612704,tt0457430,Pan's Labyrinth,2006,49.0,1.2422620037771402e+62,8.2,606863
1007,4158,4957,2866,2091,0.4218277183780512,tt0079100,The Electric Horseman,1979,,7.76544454336764e+43,6.4,7270
1008,4159,10203,9051,1152,0.11290796824463394,tt0319343,Elf,2003,249.0,7.577777777777772e+113,6.9,211569
1009,4163,8002,5541,2461,0.30754811297175705,tt0338963,Encrypt,2003,,5.532767777777771e+83,4.2,538
1010,4169,14785,5659,9126,0.6172472100101454,tt0195685,Erin Brockovich,2000,203.0,3.423244310012441e+138,7.3,170705
1011,4178,7684,4784,2900,0.3774076002082249,tt0892051,Evil Angel,2009,,4.43366655665556e+93,5.4,1191
1012,4183,19720,12573,7147,0.3624239350912779,tt0083908,Evil Under the Sun,1982,13.0,6.422432555412461e+95,7.1,13837
1013,4184,6372,3607,2765,0.43392969240426865,tt0070047,The Exorcist,1973,195.0,7.233321000066e+96,8.0,354175
1014,4185,7690,6963,727,0.09453836150845253,tt1320253,The Expendables,2010,113.0,7.777777777763552e+106,6.5,321089
1015,4190,6225,1828,4397,0.7063453815261044,tt0133751,The Faculty,1998,74.0,1.22025543140074e+46,6.5,108763
1016,4193,9551,7610,1941,0.20322479321537013,tt0109770,The Fantastic Four,1994,,7.777777777777772e+82,3.8,4885
1017,4198,6870,6266,604,0.08791848617176128,tt0060397,Fantastic Voyage,1966,,7.777777777777772e+85,6.8,16765
1018,4199,9837,3434,6403,0.6509098302327946,tt0297884,Far from Heaven,2002,23.0,2.1110100013243404e+151,7.3,43300
1019,4204,8572,4978,3594,0.419272048530098,tt0362636,Fear of Clowns,2004,,2.4430313443413407e+117,3.1,798
1020,4208,10189,8702,1487,0.1459417018353126,tt1837703,The Fifth Estate,2013,3.0,7.363477677777771e+112,6.2,38260
1021,4214,3494,2046,1448,0.41442472810532344,tt2219868,Finders Keepers: The Root of All Evil,2013,,4.444253474623331e+81,3.1,112
1022,4216,7846,5398,2448,0.31200611776701503,tt0101889,The Fisher King,1991,86.0,7.777343544667473e+89,7.5,77752
1023,4218,2188,1419,769,0.35146252285191953,tt0240507,Five Feet High and Rising,2000,,1.67775544453277e+30,6.7,527
1024,4220,5217,2526,2691,0.515813686026452,tt0408790,Flightplan,2005,121.0,3.50000202445303e+77,6.3,150143
1025,4221,12177,1580,10597,0.8702471873203581,tt1405500,For Colored Girls,2010,41.0,1.1000011003520401e+88,6.1,7096
1026,4227,10387,10387,0,0.0,tt0264616,Frailty,2001,20.0,3.777777777777771e+90,7.2,75348
1027,4228,6500,5167,1333,0.20507692307692307,tt0109836,Mary Shelley's Frankenstein,1994,45.0,7.777754054222441e+86,6.4,50305
1028,4235,4445,2071,2374,0.5340832395950507,tt0083972,Friday the 13th Part III,1982,107.0,2.22226143353437e+53,5.7,45941
1029,4236,5296,3191,2105,0.39746978851963743,tt0091080,Jason Lives: Friday the 13th Part VI,1986,44.0,7.77777744335265e+68,6.0,37195
1030,4238,2622,2225,397,0.15141113653699467,tt0107254,Jason Goes to Hell: The Final Friday,1993,33.0,5.67773356445434e+41,4.2,27404
1031,4241,10665,1869,8796,0.8247538677918425,tt0101921,Fried Green Tomatoes,1991,165.0,3.2042033312002105e+78,7.7,65475
1032,4251,1914,1082,832,0.4346917450365726,tt0369441,Fun with Dick and Jane,2005,149.0,6634450452430.0,6.2,132554
1033,4256,9523,8030,1493,0.1567783261577234,tt0177789,Galaxy Quest,1999,122.0,4.5565567767665606e+135,7.3,146036
1034,4258,9517,6811,2706,0.2843332983082904,tt0119174,The Game,1997,91.0,5.634777777667441e+132,7.8,336635
1035,4259,11291,8872,2419,0.21424143122841202,tt0144214,The General's Daughter,1999,176.0,7.776757777777773e+105,6.4,52349
1036,4260,12318,11164,1154,0.09368403961682091,tt1226229,Get Him to the Greek,2010,67.0,7.566744677777741e+135,6.4,168016
1037,4277,12841,11879,962,0.07491628377852193,tt0068646,The Godfather,1972,690.0,7.776775534447762e+120,9.2,1572266
1038,4280,17134,14788,2346,0.13692074238356483,tt0071562,The Godfather: Part II,1974,266.0,7.761231275777541e+139,9.0,1098442
1039,4286,6472,6023,449,0.06937577255871447,tt0452625,Good Luck Chuck,2007,44.0,7.564345357747772e+78,5.6,84712
1040,4288,7300,5962,1338,0.1832876712328767,tt2304953,Reasonable Doubt,2014,,7.777567777523542e+106,5.7,18541
1041,4292,14052,11056,2996,0.21320808425846854,tt0099685,Goodfellas,1990,96.0,7.777577767777772e+81,8.7,991223
1042,4303,1678,1308,370,0.2205005959475566,tt0082474,The Great Muppet Caper,1981,,7776715665571.0,7.2,13365
1043,4306,7612,6862,750,0.09852863899106673,tt0947810,Green Zone,2010,38.0,7.777777777775471e+94,6.8,127631
1044,4308,10877,7323,3554,0.32674450675737793,tt1234654,Greenberg,2010,4.0,1.0000000333323302e+158,6.1,35591
1045,4311,4702,1827,2875,0.6114419396001701,tt0373883,Halloween,2007,73.0,7.744324410000001e+63,6.1,107105
1046,4315,3607,1966,1641,0.45494871084003324,tt0095271,Halloween 4: The Return of Michael Myers,1988,37.0,3.2650023110677302e+72,5.9,42342
1047,4317,5018,2308,2710,0.5400557991231566,tt0120694,Halloween H20: 20 Years Later,1998,102.0,3.45413333223342e+73,5.8,64757
1048,4319,4076,2302,1774,0.4352306182531894,tt0220506,Halloween: Resurrection,2002,45.0,2.7735123663574405e+67,4.0,36576
1049,4328,13064,7799,5265,0.40301592161665645,tt0210094,Happy Campers,2001,,2.5756334243046604e+93,5.5,2588
1050,4333,8309,6177,2132,0.2565892405825009,tt0079271,Hardcore,1979,,6.454343101554771e+99,7.0,8721
1051,4334,3644,2983,661,0.1813940724478595,tt0099740,Hardware,1990,11.0,3.57777777777776e+57,6.0,12739
1052,4337,12815,4938,7877,0.61467030823254,tt0067185,Harold and Maude,1971,,1.4767753133123402e+101,7.9,69456
1053,4339,12942,10693,2249,0.17377530520785042,tt0417741,Harry Potter and the Half-Blood Prince,2009,350.0,1.3333777775156703e+117,7.6,457971
1054,4341,5117,4900,217,0.04240766073871409,tt2257436,Hate Crime,2012,,7.63577767556777e+66,4.6,808
1055,4344,8622,2548,6074,0.7044769195082348,tt0790721,Normal Adolescent Behavior,2007,,2.2133345730325104e+108,5.3,2380
1056,4345,10948,4299,6649,0.6073255389112167,tt0097493,Heathers,1988,2.0,3.00242202100645e+102,7.2,86034
1057,4351,5644,2886,2758,0.48866052445074415,tt1029120,Henry Poole Is Here,2008,2.0,3.3375145414343696e+37,6.4,12182
1058,4352,10225,5009,5216,0.5101222493887531,tt1798709,Her,2013,27.0,5.777444457734241e+128,8.0,523789
1059,4353,7061,4478,2583,0.36581220790256336,tt1212419,Hereafter,2010,36.0,3.22777774463454e+63,6.4,89554
1060,4354,12408,8604,3804,0.3065764023210832,tt0104412,Hero,1992,40.0,5.343777777743342e+93,6.5,20858
1061,4361,7678,5300,2378,0.3097160718937223,tt0975645,Hitchcock,2012,6.0,7.743434344443352e+92,6.8,71033
1062,4365,7412,6583,829,0.11184565569347005,tt0311289,Holes,2003,97.0,7.77777777777177e+66,7.0,75828
1063,4369,7697,4463,3234,0.4201637001429128,tt0093209,Hope and Glory,1987,22.0,2.4260226432665302e+90,7.3,12194
1064,4373,12427,10634,1793,0.1442826104449988,tt0787475,Hot Rod,2007,17.0,7.644456353357772e+102,6.7,75695
1065,4377,4604,2776,1828,0.3970460469157255,tt0116573,House of the Damned,1996,,6.654444466453631e+76,4.3,328
1066,4378,6779,4963,1816,0.2678861188965924,tt0185371,House on Haunted Hill,1999,69.0,3.77750016654633e+92,5.7,52555
1067,4379,12396,7217,5179,0.41779606324620844,tt1341188,How Do You Know,2010,33.0,4.444323335104771e+105,5.4,45557
1068,4381,6209,3516,2693,0.433725237558383,tt0082533,The Howling,1981,56.0,4.3464423542023204e+74,6.6,30161
1069,4383,9315,5872,3443,0.3696188942565754,tt0308383,The Human Stain,2003,7.0,7.745777653444431e+71,6.2,28884
1070,4390,9584,8093,1491,0.15557178631051752,tt0054997,The Hustler,1961,,7.777777777777773e+123,8.0,73987
1071,4392,7037,5654,1383,0.19653261332954383,tt0480249,I Am Legend,2007,323.0,7.77773577777777e+55,7.2,674301
1072,4394,7344,6579,765,0.10416666666666667,tt1691920,I Melt with You,2011,,6.435777777777771e+99,6.0,5730
1073,4395,9814,5773,4041,0.41175871204401876,tt0770772,I Think I Love My Wife,2007,15.0,5.445765776244241e+93,5.5,16315
1074,4396,8577,4304,4273,0.4981928413198088,tt0036027,I Walked with a Zombie,1943,,3.4443553244004306e+58,7.1,10711
1075,4397,4370,3140,1230,0.2814645308924485,tt0309698,Identity,2003,74.0,4.45566537776436e+39,7.3,222575
1076,4399,8497,6829,1668,0.19630457808638344,tt0387808,Idiocracy,2006,0.0,6.4457754477756715e+87,6.6,141834
1077,4403,9421,7656,1765,0.1873474153486891,tt0385267,In Good Company,2004,63.0,7.777645567637432e+96,6.4,53131
1078,4404,10120,1622,8498,0.8397233201581028,tt0388125,In Her Shoes,2005,44.0,2.232100000030131e+139,6.4,58695
1079,4409,8081,5426,2655,0.32854844697438434,tt0478134,In the Valley of Elah,2007,8.0,5.777677777757771e+91,7.1,68019
1080,4422,12258,11609,649,0.05294501550008158,tt1130080,The Informant!,2009,38.0,7.66666666556577e+78,6.4,62322
1081,4423,15888,12648,3240,0.2039274924471299,tt0361748,Inglourious Basterds,2009,140.0,3.6776777777777703e+71,8.3,1229576
1082,4437,7756,5141,2615,0.33715832903558535,tt0037820,Isle of the Dead,1945,,7.77766752443767e+33,6.6,3941
1083,4440,8934,7321,1613,0.1805462278934408,tt0804497,It's Kind of a Funny Story,2010,7.0,3.677557416776771e+103,7.1,132473
1084,4441,8048,5167,2881,0.35797713717693835,tt1278379,Jack Goes Boating,2010,0.0,7.777774411355443e+137,6.4,7956
1085,4449,5686,3733,1953,0.34347520225114314,tt0085750,Jaws 3-D,1983,116.0,3.42236634275343e+96,3.7,39003
1086,4450,8709,5630,3079,0.3535423125502354,tt0093300,Jaws: The Revenge,1987,46.0,4.345333224772321e+127,3.0,40380
1087,4453,5984,4827,1157,0.19334893048128343,tt0301470,Jeepers Creepers II,2003,50.0,7.770477674757759e+76,5.6,57287
1088,4454,8746,7460,1286,0.14703864623828036,tt0079367,The Jerk,1979,,4.54655777777777e+75,7.2,52100
1089,4459,5786,5503,283,0.04891116488074663,tt1075747,Jonah Hex,2010,11.0,7.75377777777777e+38,4.7,54625
1090,4460,1186,1067,119,0.10033726812816189,tt0298388,Jonah: A VeggieTales Movie,2002,38.0,3433337777777770.0,6.5,3817
1091,4464,7604,6008,1596,0.20988953182535508,tt0119567,The Lost World: Jurassic Park,1997,434.0,1.7777777777605604e+82,6.6,370923
1092,4468,8390,6248,2142,0.2553039332538737,tt0087538,The Karate Kid,1984,235.0,2.7773655323352303e+94,7.2,171227
1093,4473,1405,1405,0,0.0,tt0116768,Kids in the Hall: Brain Candy,1996,5.0,7.76236777777673e+16,6.9,8097
1094,4474,13507,6710,6797,0.5032205523062115,tt0266697,Kill Bill (Pt 1+2),2003,101.0,3.000000000000001e+97,8.1,977067
1095,4477,6050,5574,476,0.07867768595041322,tt1311071,Kill Your Darlings,2013,1.0,7.763677467777752e+109,6.5,34633
1096,4487,9638,6936,2702,0.28034862004565264,tt0104627,Knight Moves,1992,1.0,7.47547557777477e+108,6.1,7658
1097,4488,8688,7243,1445,0.16632136279926335,tt0272152,K-PAX,2001,77.0,6.67467750777666e+67,7.4,173215
1098,4489,10825,8947,1878,0.17348729792147807,tt0079417,Kramer vs. Kramer,1979,367.0,5.773343467777772e+111,7.8,129647
1099,4495,9513,6227,3286,0.34542205403132553,tt1967545,Labor Day,2013,14.0,2.5556755555453708e+125,6.9,41834
1100,4496,13058,10738,2320,0.17766886200030632,tt0335245,The Ladykillers,2004,55.0,4.43434044344445e+104,6.2,97896
1101,4500,10414,10298,116,0.011138851545995775,tt0272020,The Last Castle,2001,27.0,7.777777777777771e+94,7.0,69807
1102,4503,11405,9558,1847,0.161946514686541,tt0104691,The Last of the Mohicans,1992,151.0,7.777777777754342e+94,7.7,145696
1103,4507,7378,6647,731,0.09907834101382489,tt0095497,The Last Temptation of Christ,1988,17.0,7.52774337777776e+57,7.5,51025
1104,4515,13571,11272,2299,0.1694053496426203,tt0089469,Legend,1985,37.0,3.343434344343571e+118,6.5,58562
1105,4516,6113,5849,264,0.0431866513986586,tt0126388,Legionnaire,1998,,7.777775774247769e+77,5.5,22277
1106,4519,5769,3614,2155,0.3735482752643439,tt0110413,L�on: The Professional,1994,67.0,6.43564754775234e+61,8.5,1007367
1107,4520,8206,4785,3421,0.4168900804289544,tt0036104,The Leopard Man,1943,,1.434352042254e+70,6.9,4513
1108,4525,9206,4128,5078,0.5515967847056268,tt0892318,Letters to Juliet,2010,58.0,3.544345345454001e+130,6.5,90613
1109,4539,5853,2962,2891,0.49393473432427815,tt0404203,Little Children,2006,7.0,4.201355244377771e+67,7.5,104077
1110,4540,8446,5594,2852,0.33767463888231114,tt0449059,Little Miss Sunshine,2006,79.0,5.10143473456344e+102,7.8,431925
1111,4543,5737,4977,760,0.13247341816280286,tt0074812,Logan's Run,1976,102.0,7.77756377767777e+66,6.8,50779
1112,4549,11745,10552,1193,0.10157513835674756,tt0427470,The Lookout,2007,5.0,7.767777244777472e+80,7.0,56138
1113,4553,7268,5416,1852,0.25481563015960373,tt0318155,Looney Tunes: Back in Action,2003,30.0,7.555765477777752e+91,5.7,32436
1114,4554,5167,4266,901,0.1743758467195665,tt1482459,The Lorax,2012,233.0,6.333313577777671e+81,6.4,96519
1115,4559,7455,5722,1733,0.23246143527833668,tt0093437,The Lost Boys,1987,71.0,3.4357566237744604e+98,7.3,120672
1116,4561,3757,2898,859,0.22863987223848817,tt0116922,Lost Highway,1997,7.0,4.35344257755635e+75,7.6,127651
1117,4564,18755,11597,7158,0.38165822447347375,tt0144286,The Lost Son,1999,,4.432134233477771e+110,6.4,1371
1118,4565,6442,3572,2870,0.44551381558522196,tt0160484,Lost Souls,2000,27.0,3.4567764345643405e+90,4.8,10315
1119,4572,11092,10410,682,0.06148575549945907,tt0227005,Made,2001,8.0,7.777343334764351e+139,6.4,17025
1120,4575,9886,3492,6394,0.6467732146469756,tt1371155,Made in Dagenham,2010,1.0,1.4322341044002302e+104,7.2,14159
1121,4577,2663,1769,894,0.33571160345475026,tt0097806,The Magic Toyshop,1987,,2.00155436447366e+35,7.0,167
1122,4588,3451,2786,665,0.1926977687626775,tt0073349,Mandingo,1975,,6.64766755767673e+26,6.3,3295
1123,4589,5115,4485,630,0.12316715542521994,tt0112533,Bloodfist VII: Manhunt,1995,,7.75743443346477e+71,5.2,277
1124,4596,7999,2635,5364,0.6705838229778722,tt0390221,Maria Full of Grace,2004,9.0,3.21003610002423e+95,7.4,33664
1125,4597,6135,5060,1075,0.1752241238793806,tt0116996,Mars Attacks!,1996,74.0,7.732437663647441e+60,6.3,206498
1126,4601,9053,7080,1973,0.21793880481608308,tt0110478,Maverick,1994,212.0,7.776765677767633e+137,7.0,99858
1127,4605,7905,1415,6490,0.8209993674889311,tt0377092,Mean Girls,2004,120.0,2.2322210102000003e+80,7.0,324702
1128,4606,8245,7831,414,0.05021224984839297,tt0070379,Mean Streets,1973,,7.777777577777772e+84,7.3,97139
1129,4607,4863,3415,1448,0.29775858523545135,tt0081150,Melvin and Howard,1980,,7.777777677e+51,6.8,4317
1130,4608,5890,1686,4204,0.7137521222410866,tt0397535,Memoirs of a Geisha,2005,77.0,7.350000000075201e+48,7.4,136374
1131,4609,8108,8005,103,0.012703502713369511,tt0100133,Memphis Belle,1990,56.0,7.777777777775752e+90,6.9,26391
1132,4619,7696,6538,1158,0.15046777546777546,tt0465538,Michael Clayton,2007,61.0,7.777777777777752e+86,7.2,154185
1133,4622,8732,2549,6183,0.7080852038479157,tt1211890,Middle of Nowhere,2012,,4.603333410023401e+93,6.3,1517
1134,4625,6902,4573,2329,0.3374384236453202,tt0120751,Mighty Joe Young,1998,93.0,3.725777777747431e+80,5.6,27216
1135,4626,5282,3713,1569,0.2970465732677016,tt0113820,Mighty Morphin Power Rangers: The Movie,1995,75.0,6.6675556566465614e+81,5.2,24837
1136,4630,13022,5758,7264,0.5578252188603902,tt0117057,The Mirror Has Two Faces,1996,81.0,3.101377763570001e+91,6.6,15080
1137,4647,9649,1556,8093,0.8387397657788371,tt1121977,Mother and Child,2009,1.0,3.3231001300510204e+108,7.2,11446
1138,4648,9684,7502,2182,0.22532011565468815,tt0265349,The Mothman Prophecies,2002,52.0,7.645446577775521e+85,6.4,74423
1139,4658,19773,18553,1220,0.06170029838668892,tt0031679,Mr. Smith Goes to Washington,1939,,7.777676343667772e+135,8.1,104536
1140,4660,7437,1006,6431,0.8647304020438349,tt0117104,Mrs. Winterbourne,1996,19.0,4.1431335209999996e+70,6.2,6794
1141,4661,8159,4660,3499,0.42885157494791026,tt0859163,The Mummy: Tomb of the Dragon Emperor,2008,123.0,1.0124433443342602e+90,5.2,148668
1142,4670,10277,5224,5053,0.49168045149362655,tt0110613,My Girl 2,1994,34.0,3.4223443302342307e+115,5.3,18063
1143,4674,8493,8097,396,0.04662663369833981,tt1909807,My Pure Joy,2011,,3.645535653777771e+89,5.6,502
1144,4677,9821,6166,3655,0.3721616943284798,tt0024368,Mystery of the Wax Museum,1933,,7.777774334234339e+77,6.8,4508
1145,4679,5023,4106,917,0.18256022297431815,tt0102510,The Naked Gun 2�: The Smell of Fear,1991,179.0,7.157544555775448e+41,6.9,103252
1146,4684,7674,6661,1013,0.13200416992442013,tt0368891,National Treasure,2004,242.0,7.777777777777771e+125,6.9,299307
1147,4685,3300,2388,912,0.27636363636363637,tt0093605,Near Dark,1987,7.0,7.64534434454444e+68,7.0,32851
1148,4686,8504,6135,2369,0.27857478833490124,tt1821549,Nebraska,2013,18.0,7.567566476776671e+123,7.7,110659
1149,4688,12757,12143,614,0.04813043819079721,tt0074958,Network,1976,,7.775565377666771e+70,8.1,141877
1150,4690,6479,1432,5047,0.7789782373823121,tt1334260,Never Let Me Go,2010,2.0,1.0001024024300002e+77,7.1,135426
1151,4691,6201,2075,4126,0.665376552169005,tt0111686,New Nightmare,1994,37.0,6.5674535331041e+65,6.4,49837
1152,4702,4030,1778,2252,0.5588089330024814,tt0095742,A Nightmare on Elm Street 4: The Dream Master,1988,104.0,4.32540466663641e+59,5.7,48703
1153,4703,7034,2420,4614,0.6559567813477396,tt0097981,A Nightmare on Elm Street 5: The Dream Child,1989,48.0,2.2102323435320305e+81,5.2,39816
1154,4706,7363,3817,3546,0.4815971750645118,tt0093629,A Nightmare on Elm Street 3: Dream Warriors,1987,99.0,1.4555343435562e+101,6.6,68777
1155,4710,1819,659,1160,0.6377130291368884,tt0080319,Nine to Five,1980,333.0,4.02200042124102e+16,6.8,26782
1156,4711,25987,23865,2122,0.08165621272174549,tt0113987,Nixon,1995,27.0,7.777777777777772e+177,7.1,28309
1157,4716,4757,3316,1441,0.3029220096699601,tt1763264,No One Lives,2012,,2.5477744463137604e+73,6.0,18420
1158,4721,4895,3575,1320,0.2696629213483146,tt0058414,Nothing But a Man,1964,,7.444634377224462e+91,8.0,1348
1159,4725,4617,2575,2042,0.4422785358457873,tt1266029,Nowhere Boy,2009,1.0,3.567676646471211e+96,7.1,34581
1160,4727,6726,5039,1687,0.2508177222717812,tt0481369,The Number 23,2007,44.0,5.644674457436341e+79,6.4,191125
1161,4730,8762,8450,312,0.03560830860534125,tt0190590,"O Brother, Where Art Thou?",2000,73.0,7.77777777777777e+78,7.7,279464
1162,4738,11385,8714,2671,0.23460693895476503,tt0084434,An Officer and a Gentleman,1982,384.0,7.777777777777772e+109,7.0,48075
1163,4744,6062,3566,2496,0.4117452985813263,tt0082846,On Golden Pond,1981,372.0,2.54443453233545e+61,7.6,27009
1164,4745,11231,9292,1939,0.17264713738758794,tt0047296,On the Waterfront,1954,185.0,7.777553677777771e+112,8.1,138485
1165,4748,6723,5023,1700,0.2528633050721404,tt0118531,One Eight Seven,1997,10.0,7.777777176665761e+87,6.7,21785
1166,4758,11631,3662,7969,0.6851517496345972,tt0110737,Only You,1994,41.0,3.200100002110001e+142,6.5,20226
1167,4765,9793,9442,351,0.03584192790768916,tt0114084,Panther,1995,13.0,6.777777773377771e+88,6.5,2261
1168,4769,6395,5473,922,0.14417513682564503,tt0071970,The Parallax View,1974,,7.77777777765657e+38,7.1,14887
1169,4774,3801,639,3162,0.8318863456985004,tt0353092,The Partners,2003,,5.120000123e+22,5.8,10
1170,4778,8233,5229,3004,0.36487307178428274,tt0107798,The Pelican Brief,1993,212.0,7.76573235557776e+72,6.6,75293
1171,4787,10911,9051,1860,0.17047016772064888,tt1817273,The Place Beyond the Pines,2012,23.0,4.45655777763467e+93,7.3,241113
1172,4791,7974,6441,1533,0.19224981188863807,tt0063442,Planet of the Apes,1968,172.0,4.777777777777771e+90,8.0,162856
1173,4804,9479,6523,2956,0.31184724127017616,tt0086122,The Ploughman's Lunch,1983,,7.77433777774754e+72,6.6,324
1174,4810,5889,4733,1156,0.19629818305314994,tt0069113,The Poseidon Adventure,1972,477.0,6.6663755533564306e+53,7.1,40028
1175,4812,6708,2202,4506,0.6717352415026834,tt0256276,Possession,2002,15.0,3.477771000000011e+66,6.3,12656
1176,4815,9382,8090,1292,0.13771050948625027,tt0482571,The Prestige,2006,70.0,7.777777777776772e+120,8.5,1155274
1177,4829,7989,6857,1132,0.1416948303917887,tt1152836,Public Enemies,2009,112.0,7.777777677777771e+103,7.0,277730
1178,4838,10764,8451,2313,0.2148829431438127,tt0180073,Quills,2000,11.0,5.247774042345432e+110,7.3,50917
1179,4840,13093,12142,951,0.07263423203238371,tt0110932,Quiz Show,1994,51.0,7.77757674345777e+84,7.5,63632
1180,4844,6148,2120,4028,0.6551724137931034,tt0935075,Rabbit Hole,2010,2.0,1.3210151001753204e+107,7.0,46808
1181,4851,6384,3517,2867,0.4490914786967419,tt0822849,Rails & Ties,2007,,2.6400625752134205e+95,6.7,3957
1182,4853,8297,7243,1054,0.12703386766301072,tt0382932,Ratatouille,2007,260.0,7.777777777777772e+98,8.0,624642
1183,4863,8616,5602,3014,0.34981429897864436,tt0294870,Rent,2005,39.0,7.777777673777433e+119,6.9,48184
1184,4866,8460,4910,3550,0.41962174940898345,tt0180093,Requiem for a Dream,2000,5.0,6.567124311365001e+102,8.3,748090
1185,4871,5686,3938,1748,0.30742173760112557,tt0122459,Return to Me,2000,52.0,7.720305662456472e+118,6.9,19347
1186,4874,6348,2198,4150,0.6537492123503466,tt0298130,The Ring,2002,193.0,1.0012244001543399e+45,7.1,314997
1187,4879,6240,5993,247,0.03958333333333333,tt0066302,The Rise and Rise of Michael Rimmer,1970,,3.7757765575775602e+65,6.9,579
1188,4888,9574,6402,3172,0.331313975349906,tt0117509,Romeo + Juliet,1996,91.0,7.777666777777751e+83,6.7,206369
1189,4892,13118,5474,7644,0.5827107790821772,tt0091867,A Room with a View,1985,51.0,1.2342001365452302e+83,7.3,38610
1190,4896,6776,2886,3890,0.5740850059031877,tt0448179,Wild Things: Diamonds in the Rough,2005,,3.1410654144244406e+95,4.5,4546
1191,4899,9899,7308,2591,0.2617436104657036,tt0292644,The Rules of Attraction,2002,9.0,2.0027777744657706e+132,6.7,48965
1192,4902,9640,3839,5801,0.6017634854771784,tt1097649,The Russell Girl,2008,,1.2245435010452602e+84,6.6,1667
1193,4906,8501,4495,4006,0.47123867780261147,tt0047443,Salt of the Earth,1954,,2.55106400002771e+59,7.4,3000
1194,4912,6349,4543,1806,0.2844542447629548,tt0486569,Sasquatch Mountain,2006,,4.3456654573672004e+83,3.8,833
1195,4914,8271,5192,3079,0.3722645387498489,tt0098258,Say Anything...,1989,45.0,1.3122233452147104e+93,7.3,81331
